Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.174.128-192.168.174.130-6522-49270-6,192.168.174.130,49270,192.168.174.128,6522,6,25/05/2022 07:30:02 PM,1018845,2,4,0,0,0,0,0,0,0,0,0,0,0,5.889021392,203769,278483.6908,514896,344,503040,503040,0,503040,503040,1018845,339615,293792.7858,515240,444,0,0,0,0,60,92,1.963007131,3.926014261,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-59826-53-17,192.168.174.130,59826,192.168.174.1,53,17,25/05/2022 07:31:11 PM,3001088,2,1,68,34,34,34,34,0,34,34,34,0,33.9876738,0.999637465,1500544,706606.1496,2000190,1000898,2000190,2000190,0,2000190,2000190,0,0,0,0,0,0,0,0,0,16,8,0.666424977,0.333212488,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49293-6,192.168.174.130,49293,192.168.174.128,6522,6,25/05/2022 07:31:34 PM,1015361,2,4,0,0,0,0,0,0,0,0,0,0,0,5.909228343,203072.2,277257.7141,513910,404,499978,499978,0,499978,499978,1015361,338453.6667,292443.1762,514314,868,0,0,0,0,60,92,1.969742781,3.939485562,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-50118-53-17,192.168.174.130,50118,192.168.174.1,53,17,25/05/2022 07:28:08 PM,7996221,4,1,148,37,37,37,37,0,37,37,37,0,23.13592883,0.625295374,1999055.25,1415093.568,3999955,996404,6999817,2333272.333,1527589.067,3999955,999776,0,0,0,0,0,0,0,0,0,32,8,0.500236299,0.125059075,37,37,37,0,0,0,0,0,0,0,0,0,0,0,44.4,37,37,0,0,0,0,0,0,4,148,1,37,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-62042-53-17,192.168.174.130,62042,192.168.174.1,53,17,25/05/2022 07:16:03 PM,2991275,2,1,68,34,34,34,34,0,34,34,34,0,34.09917176,1.002916816,1495637.5,712850.6096,1999699,991576,1999699,1999699,0,1999699,1999699,0,0,0,0,0,0,0,0,0,16,8,0.668611211,0.334305605,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-57263-53-17,192.168.174.130,57263,192.168.174.1,53,17,25/05/2022 07:26:37 PM,8011767,4,1,172,43,43,43,43,0,43,43,43,0,26.83552829,0.624082053,2002941.75,1416997.58,4007594,1000105,7011662,2337220.667,1530153.211,4007594,1003277,0,0,0,0,0,0,0,0,0,32,8,0.499265643,0.124816411,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49229-6,192.168.174.130,49229,192.168.174.128,6522,6,25/05/2022 07:24:21 PM,1016109,2,4,0,0,0,0,0,0,0,0,0,0,0,5.904878315,203221.8,276833.6873,514409,839,500003,500003,0,500003,500003,1016109,338703,292701.9497,515992,858,0,0,0,0,60,92,1.968292772,3.936585543,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-54264-53-17,192.168.174.130,54264,192.168.174.1,53,17,25/05/2022 07:12:57 PM,8012908,4,1,188,47,47,47,47,0,47,47,47,0,29.32767979,0.623993187,2003227,1417444.331,4007219,999363,7013545,2337848.333,1530324.811,4007219,1001371,0,0,0,0,0,0,0,0,0,32,8,0.49919455,0.124798637,47,47,47,0,0,0,0,0,0,0,0,0,0,0,56.4,47,47,0,0,0,0,0,0,4,188,1,47,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-58686-53-17,192.168.174.130,58686,192.168.174.1,53,17,25/05/2022 07:31:25 PM,7996430,4,1,164,41,41,41,41,0,41,41,41,0,25.63644026,0.625279031,1999107.5,1415149.331,4000301,996310,7000120,2333373.333,1527602.552,4000301,1000326,0,0,0,0,0,0,0,0,0,32,8,0.500223225,0.125055806,41,41,41,0,0,0,0,0,0,0,0,0,0,0,49.2,41,41,0,0,0,0,0,0,4,164,1,41,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-64060-53-17,192.168.174.130,64060,192.168.174.1,53,17,25/05/2022 07:13:35 PM,2991810,2,1,68,34,34,34,34,0,34,34,34,0,34.09307409,1.002737473,1495905,712127.2393,1999455,992355,1999455,1999455,0,1999455,1999455,0,0,0,0,0,0,0,0,0,16,8,0.668491649,0.334245824,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-59612-53-17,192.168.174.130,59612,192.168.174.1,53,17,25/05/2022 07:23:03 PM,2996504,2,1,68,34,34,34,34,0,34,34,34,0,34.03966756,1.001166693,1498252,708335.7328,1999121,997383,1999121,1999121,0,1999121,1999121,0,0,0,0,0,0,0,0,0,16,8,0.667444462,0.333722231,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49281-6,192.168.174.130,49281,192.168.174.128,6522,6,25/05/2022 07:30:46 PM,1016281,2,4,0,0,0,0,0,0,0,0,0,0,0,5.903878947,203256.2,277788.5413,515412,278,499996,499996,0,499996,499996,1016281,338760.3333,293238.7354,515827,278,0,0,0,0,60,92,1.967959649,3.935919298,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49217-6,192.168.174.130,49217,192.168.174.128,6522,6,25/05/2022 07:23:33 PM,1020661,2,4,0,0,0,0,0,0,0,0,0,0,0,5.878543415,204132.2,276058.758,512795,743,513538,513538,0,513538,513538,1020661,340220.3333,294078.2585,518925,807,0,0,0,0,60,92,1.959514472,3.919028943,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-58191-53-17,192.168.174.130,58191,192.168.174.1,53,17,25/05/2022 07:07:25 PM,3009257,2,1,68,34,34,34,34,0,34,34,34,0,33.89541006,0.996923825,1504628.5,707012.736,2004562,1004695,2004562,2004562,0,2004562,2004562,0,0,0,0,0,0,0,0,0,16,8,0.664615884,0.332307942,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-61830-53-17,192.168.174.130,61830,192.168.174.1,53,17,25/05/2022 07:08:51 PM,8015164,4,1,148,37,37,37,37,0,37,37,37,0,23.08124949,0.623817554,2003791,1412884.395,4000624,1002487,7012677,2337559,1525108.85,4000624,1004411,0,0,0,0,0,0,0,0,0,32,8,0.499054043,0.124763511,37,37,37,0,0,0,0,0,0,0,0,0,0,0,44.4,37,37,0,0,0,0,0,0,4,148,1,37,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-55252-53-17,192.168.174.130,55252,192.168.174.1,53,17,25/05/2022 07:15:06 PM,2992351,2,1,68,34,34,34,34,0,34,34,34,0,34.08691026,1.002556184,1496175.5,711856.4174,1999534,992817,1999534,1999534,0,1999534,1999534,0,0,0,0,0,0,0,0,0,16,8,0.668370789,0.334185395,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49292-6,192.168.174.130,49292,192.168.174.128,6522,6,25/05/2022 07:31:30 PM,1030854,2,4,0,0,0,0,0,0,0,0,0,0,0,5.820416858,206170.8,281540.2145,514967,494,515490,515490,0,515490,515490,1030854,343618,297154.4551,515639,494,0,0,0,0,60,92,1.940138953,3.880277906,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-58569-53-17,192.168.174.130,58569,192.168.174.1,53,17,25/05/2022 07:07:35 PM,3000346,2,1,68,34,34,34,34,0,34,34,34,0,33.99607912,0.99988468,1500173,707570.6432,2000501,999845,2000501,2000501,0,2000501,2000501,0,0,0,0,0,0,0,0,0,16,8,0.666589787,0.333294893,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-63680-53-17,192.168.174.130,63680,192.168.174.1,53,17,25/05/2022 07:07:44 PM,8006094,4,1,212,53,53,53,53,0,53,53,53,0,33.09978624,0.624524269,2001523.5,1418180.73,4007791,993590,7012504,2337501.333,1529564.724,4007791,1005197,0,0,0,0,0,0,0,0,0,32,8,0.499619415,0.124904854,53,53,53,0,0,0,0,0,0,0,0,0,0,0,63.6,53,53,0,0,0,0,0,0,4,212,1,53,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-52526-53-17,192.168.174.130,52526,192.168.174.1,53,17,25/05/2022 07:07:33 PM,8000245,4,1,128,32,32,32,32,0,32,32,32,0,19.99938752,0.62498086,2000061.25,1414020.328,3999902,999997,6999618,2333206,1527503.744,3999902,999997,0,0,0,0,0,0,0,0,0,32,8,0.499984688,0.124996172,32,32,32,0,0,0,0,0,0,0,0,0,0,0,38.4,32,32,0,0,0,0,0,0,4,128,1,32,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49228-6,192.168.174.130,49228,192.168.174.128,6522,6,25/05/2022 07:24:17 PM,1002993,2,4,0,0,0,0,0,0,0,0,0,0,0,5.982095588,200598.6,273429.5219,500834,679,500095,500095,0,500095,500095,1002993,334331,288388.1307,501513,1330,0,0,0,0,60,92,1.994031863,3.988063725,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-224.0.0.251-5353-5353-17,192.168.174.128,5353,224.0.0.251,5353,17,25/05/2022 07:28:12 PM,2227,1,1,73,35,73,73,73,0,35,35,35,0,48495.73417,898.0691513,2227,0,2227,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,449.0345757,449.0345757,35,73,47.66666667,21.93931023,481.3333333,0,0,0,0,0,0,0,0,1,71.5,73,35,0,0,0,0,0,0,1,73,1,35,-1,-1,1,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-61055-53-17,192.168.174.130,61055,192.168.174.1,53,17,25/05/2022 07:22:28 PM,2992922,2,1,68,34,34,34,34,0,34,34,34,0,34.08040704,1.002364913,1496461,712111.683,2000000,992922,2000000,2000000,0,2000000,2000000,0,0,0,0,0,0,0,0,0,16,8,0.668243275,0.334121638,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.1-49492-53-17,192.168.174.128,49492,192.168.174.1,53,17,25/05/2022 07:33:25 PM,8031158,4,1,136,34,34,34,34,0,34,34,34,0,21.16755765,0.622575225,2007789.5,1410765.972,3999823,999261,7031897,2343965.667,1518981.386,3999823,1015131,0,0,0,0,0,0,0,0,0,32,8,0.49806018,0.124515045,34,34,34,0,0,0,0,0,0,0,0,0,0,0,40.8,34,34,0,0,0,0,0,0,4,136,1,34,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49303-6,192.168.174.130,49303,192.168.174.128,6522,6,25/05/2022 07:33:28 PM,9047481,5,8,361,2,200,0,72.2,87.89880545,2,0,0.25,0.707106781,40.1216648,1.436864029,753956.75,1785025.555,5923478,79,6404938,1601234.5,2917859.276,5971116,10348,9047481,1292497.286,2244179.042,5923478,803,0,0,0,0,100,184,0.552640011,0.884224018,0,200,25.92857143,60.48580798,3658.532967,0,1,0,0,0,0,0,0,1,27.92307692,72.2,0.25,0,0,0,0,0,0,5,361,8,2,-1,0,4,0,106718,0,106718,106718,5923478,0,5923478,5923478,Malicious
192.168.174.130-192.168.174.1-51492-53-17,192.168.174.130,51492,192.168.174.1,53,17,25/05/2022 07:10:09 PM,2986178,2,1,68,34,34,34,34,0,34,34,34,0,34.15737441,1.004628659,1493089,717166.0823,2000202,985976,2000202,2000202,0,2000202,2000202,0,0,0,0,0,0,0,0,0,16,8,0.669752439,0.33487622,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49245-6,192.168.174.130,49245,192.168.174.128,6522,6,25/05/2022 07:27:07 PM,9077874,3,6,41,2,39,0,13.66666667,21.96208855,2,0,0.333333333,0.816496581,4.736791896,0.99142156,1134734.25,2221376.062,5984564,44,6026842,3013421,4259527.811,6025362,1480,9077874,1815574.8,2662759.086,5984564,649,0,0,0,0,60,144,0.330473853,0.660947706,0,39,4.3,12.22065647,149.3444444,0,1,0,0,0,0,0,0,2,4.777777778,13.66666667,0.333333333,0,0,0,0,0,0,3,41,6,2,-1,32765,2,0,42717,0,42717,42717,5984564,0,5984564,5984564,Malicious
192.168.174.128-192.168.174.130-6522-49245-6,192.168.174.130,49245,192.168.174.128,6522,6,25/05/2022 07:27:16 PM,221,1,1,0,0,0,0,0,0,0,0,0,0,0,9049.773756,221,0,221,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4524.886878,4524.886878,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-255.255.255.255-68-67-17,192.168.174.130,68,255.255.255.255,67,17,25/05/2022 07:25:05 PM,63132714,1,1,300,300,300,300,300,0,300,300,300,0,9.503789113,0.031679297,6.31E+07,0,6.31E+07,6.31E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.015839649,0.015839649,300,300,300,0,0,0,0,0,0,0,0,0,0,1,450,300,300,0,0,0,0,0,0,1,300,1,300,-1,-1,1,0,0,0,0,0,6.31E+07,0,6.31E+07,6.31E+07,Malicious
192.168.174.130-192.168.174.254-68-67-17,192.168.174.254,67,192.168.174.130,68,17,25/05/2022 07:25:05 PM,63128275,1,1,300,300,300,300,300,0,300,300,300,0,9.504457393,0.031681525,6.31E+07,0,6.31E+07,6.31E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.015840762,0.015840762,300,300,300,0,0,0,0,0,0,0,0,0,0,1,450,300,300,0,0,0,0,0,0,1,300,1,300,-1,-1,1,0,0,0,0,0,6.31E+07,0,6.31E+07,6.31E+07,Malicious
192.168.174.128-192.168.174.254-68-67-17,192.168.174.128,68,192.168.174.254,67,17,25/05/2022 07:13:12 PM,7664,0,2,0,608,0,0,0,0,308,300,304,5.656854249,79331.94154,260.960334,7664,0,7664,7664,0,0,0,0,0,7664,7664,0,7664,7664,0,0,0,0,0,16,0,260.960334,300,308,305.3333333,4.618802154,21.33333333,0,0,0,0,0,0,0,0,0,458,0,304,0,0,0,0,0,0,0,0,2,608,-1,-1,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-224.0.0.22-0-0-0,192.168.174.128,0,224.0.0.22,0,0,25/05/2022 07:13:12 PM,135151,4,1,0,0,0,0,0,0,0,0,0,0,0,36.99565671,33787.75,51886.9804,110494,326,114673,38224.33333,62612.20706,110494,326,0,0,0,0,0,0,0,0,0,0,0,29.59652537,7.399131342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-239.255.255.250-57554-1900-17,192.168.174.128,57554,239.255.255.250,1900,17,25/05/2022 07:13:12 PM,15062750,5,1,685,137,137,137,137,0,137,137,137,0,54.57170835,0.398333638,3012550,7825.257568,3018365,2999029,1.20E+07,3011572.5,8676.183858,3018365,2999029,0,0,0,0,0,0,0,0,0,40,8,0.331944698,0.06638894,137,137,137,0,0,0,0,0,0,0,0,0,0,0,159.8333333,137,137,0,0,0,0,0,0,5,685,1,137,-1,-1,5,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-224.0.0.251-5353-5353-17,192.168.174.128,5353,224.0.0.251,5353,17,25/05/2022 07:23:44 PM,1014943,3,1,90,30,30,30,30,0,30,30,30,0,118.2332407,3.941108023,338314.3333,581999.131,1010348,1272,1011620,505810,713524.4823,1010348,1272,0,0,0,0,0,0,0,0,0,24,8,2.955831017,0.985277006,30,30,30,0,0,0,0,0,0,0,0,0,0,0,37.5,30,30,0,0,0,0,0,0,3,90,1,30,-1,-1,3,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49246-6,192.168.174.130,49246,192.168.174.128,6522,6,25/05/2022 07:28:03 PM,9045759,3,6,41,2,39,0,13.66666667,21.96208855,2,0,0.333333333,0.816496581,4.753608846,0.994941386,1130719.875,2217328.425,5985126,47,6029831,3014915.5,4262540.793,6028987,844,9045759,1809151.8,2658899.322,5985126,640,0,0,0,0,60,144,0.331647129,0.663294258,0,39,4.3,12.22065647,149.3444444,0,1,0,0,0,0,0,0,2,4.777777778,13.66666667,0.333333333,0,0,0,0,0,0,3,41,6,2,-1,32765,2,0,45186,0,45186,45186,5985126,0,5985126,5985126,Malicious
192.168.174.128-192.168.174.130-6522-49246-6,192.168.174.130,49246,192.168.174.128,6522,6,25/05/2022 07:28:12 PM,229,1,1,0,0,0,0,0,0,0,0,0,0,0,8733.624454,229,0,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4366.812227,4366.812227,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49244-6,192.168.174.130,49244,192.168.174.128,6522,6,25/05/2022 07:26:15 PM,117328769,51,95,55679,767,9089,0,1091.745098,2798.92953,69,0,8.073684211,12.27628929,481.0925784,1.244366588,809163.9241,1632902.066,1.44E+07,76,1.17E+08,2335372.68,2148549.264,1.45E+07,1056,1.17E+08,1248178.394,1892343.819,1.44E+07,609,0,0,0,0,1032,1924,0.434676,0.809690588,0,9089,383.9863946,1717.822499,2950914.137,0,1,0,0,0,0,0,0,1,386.6164384,1091.745098,8.073684211,0,0,0,0,0,0,51,55679,95,767,-1,32763,47,0,7237210,0,7237210,7237210,1.44E+07,0,1.44E+07,1.44E+07,Malicious
192.168.174.128-192.168.174.255-137-137-17,192.168.174.128,137,192.168.174.255,137,17,25/05/2022 07:21:56 PM,110217785,5,1,250,50,50,50,50,0,50,50,50,0,2.721883769,0.054437675,2.20E+07,4.76E+07,1.07E+08,731964,1.09E+08,2.74E+07,5.32E+07,1.07E+08,750095,0,0,0,0,0,0,0,0,0,40,8,0.045364729,0.009072946,50,50,50,0,0,0,0,0,0,0,0,0,0,0,58.33333333,50,50,0,0,0,0,0,0,5,250,1,50,-1,-1,5,0,1500480,0,1500480,1500480,1.07E+08,0,1.07E+08,1.07E+08,Malicious
192.168.174.130-255.255.255.255-68-67-17,192.168.174.130,68,255.255.255.255,67,17,25/05/2022 07:27:53 PM,68245324,1,1,300,300,300,300,300,0,300,300,300,0,8.791811143,0.029306037,6.82E+07,0,6.82E+07,6.82E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.014653019,0.014653019,300,300,300,0,0,0,0,0,0,0,0,0,0,1,450,300,300,0,0,0,0,0,0,1,300,1,300,-1,-1,1,0,0,0,0,0,6.82E+07,0,6.82E+07,6.82E+07,Malicious
192.168.174.130-192.168.174.254-68-67-17,192.168.174.254,67,192.168.174.130,68,17,25/05/2022 07:27:53 PM,68240466,1,1,300,300,300,300,300,0,300,300,300,0,8.792437027,0.029308123,6.82E+07,0,6.82E+07,6.82E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.014654062,0.014654062,300,300,300,0,0,0,0,0,0,0,0,0,0,1,450,300,300,0,0,0,0,0,0,1,300,1,300,-1,-1,1,0,0,0,0,0,6.82E+07,0,6.82E+07,6.82E+07,Malicious
192.168.174.130-192.168.174.255-137-137-17,192.168.174.130,137,192.168.174.255,137,17,25/05/2022 07:09:39 PM,27014811,14,1,700,50,50,50,50,0,50,50,50,0,27.76254848,0.55525097,1929629.357,3220295.36,1.20E+07,153380,2.69E+07,2066263.923,3309282.019,1.20E+07,219006,0,0,0,0,0,0,0,0,0,112,8,0.518234238,0.037016731,50,50,50,0,0,0,0,0,0,0,0,0,0,0,53.33333333,50,50,0,0,0,0,0,0,14,700,1,50,-1,-1,14,0,4192252.5,3797752.435,6877669,1506836,8564183,4865225.581,1.20E+07,5123949,Malicious
192.168.174.1-224.0.0.22-0-0-0,192.168.174.1,0,224.0.0.22,0,0,25/05/2022 07:18:00 PM,329325,4,1,0,0,0,0,0,0,0,0,0,0,0,15.18257041,82331.25,140133.579,290955,338,292311,97437,167591.849,290955,338,0,0,0,0,0,0,0,0,0,0,0,12.14605633,3.036514082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.1-224.0.0.251-5353-5353-17,192.168.174.1,5353,224.0.0.251,5353,17,25/05/2022 07:18:00 PM,8003,3,1,193,39,77,39,64.33333333,21.93931023,39,39,39,0,28989.12908,499.8125703,2667.666667,2314.970914,4149,0,4149,2074.5,2933.786035,4149,0,0,0,0,0,0,0,0,0,0,24,8,374.8594277,124.9531426,39,77,54.2,20.81345719,433.2,0,0,0,0,0,0,0,0,0,67.75,64.33333333,39,0,0,0,0,0,0,3,193,1,39,-1,-1,3,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-63607-53-17,192.168.174.130,63607,192.168.174.1,53,17,25/05/2022 07:28:07 PM,2992991,2,1,68,34,34,34,34,0,34,34,34,0,34.07962136,1.002341805,1496495.5,711624.4864,1999690,993301,1999690,1999690,0,1999690,1999690,0,0,0,0,0,0,0,0,0,16,8,0.66822787,0.334113935,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49294-6,192.168.174.130,49294,192.168.174.128,6522,6,25/05/2022 07:31:38 PM,10128027,7,10,361,2,200,0,51.57142857,79.94968656,2,0,0.2,0.632455532,35.84113668,1.678510533,633001.6875,1178336.362,3239096,55,6613945,1102324.167,1510139.148,3283903,897,1.01E+07,1125336.333,1418005.147,3239096,551,0,0,0,0,160,220,0.691151396,0.987359137,0,200,20.16666667,54.04382753,2920.735294,0,1,0,0,0,0,0,0,1,21.35294118,51.57142857,0.2,0,0,0,0,0,0,7,361,10,2,-1,65174,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49294-6,192.168.174.130,49294,192.168.174.128,6522,6,25/05/2022 07:31:49 PM,1997430,1,1,0,0,0,0,0,0,0,0,0,0,0,1.001286653,1997430,0,1997430,1997430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.500643327,0.500643327,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,65533,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49296-6,192.168.174.130,49296,192.168.174.128,6522,6,25/05/2022 07:32:04 PM,9070571,5,8,361,2,200,0,72.2,87.89880545,2,0,0.25,0.707106781,40.0195313,1.433206355,755880.9167,1337644.328,3316880,112,6049079,1512269.75,1737878.907,3362080,11598,9070571,1295795.857,1582060.67,3316880,646,0,0,0,0,100,176,0.551233213,0.881973141,0,200,25.92857143,60.48580798,3658.532967,0,1,0,0,0,0,0,0,1,27.92307692,72.2,0.25,0,0,0,0,0,0,5,361,8,2,-1,65174,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49296-6,192.168.174.130,49296,192.168.174.128,6522,6,25/05/2022 07:32:13 PM,1988608,1,1,0,0,0,0,0,0,0,0,0,0,0,1.00572863,1988608,0,1988608,1988608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.502864315,0.502864315,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,Malicious
